ID|SalesArea|Revenue|TimeSince1stOpening|TimeSinceLastOpening|HasCoffee|IsInShoppingMall|HasOnSiteBakery|Population_by_ZC_area_500m|Population500m|Population200m|Population100m|PurchasingPower500m|PurchasingPower200m|PurchasingPower100m|AlcSpending|FoodNonAlcSpending|TobaccoSpending|PopulationDistrict|NonNetworkShopsPerPop|NonNetworkShopsPerPP|NonNetworkShops|ZabkaCount500m|ZabkaCount200m|ZabkaCount100m|SelectedGFKNetworksPerPop|SelectedGFKNetworksPerPP|SelectedGFKNetworksPerZCArea|SelectedGFKNetworks|HighPriceCompetitors500m|HighPriceCompetitors200m|HighPriceCompetitors100m|LowPriceCompetitors500m|LowPriceCompetitors200m|LowPriceCompetitors100m|Discount_500mers500m|Discount_200mers200m|Discount_100mers100m|LiquorStores500m|LiquorStores200m|LiquorStores100m|DirectCompetitors500m|DirectCompetitors200m|DirectCompetitors100m|traditional_shops_100m|traditional_shops_200m|traditional_shops_500m|HasBiedronkaIn500|HasBiedronkaIn200|HasBiedronkaIn100|HasOtherDiscounterIn500|HasOtherDiscounterIn200|HasOtherDiscounterIn100|HasLiqureStoreIn500|HasLiqureStoreIn200|HasLiqureStoreIn100|DirectCompetitorsPerPP100K500m|DirectCompetitorsPerPP100K200m|DirectCompetitorsPerPP100K100m|DistanceCenterCompetitorsin200|TransportPOIs500m|TransportPOIs200m|TransportPOIs100m|TrafficDriversPOIs500m|TrafficDriversPOIs200m|TrafficDriversPOIs100m|AccomodationPlaces|CafeRestaurants500m|CafeRestaurants200m|CafeRestaurants100m|HasBigTrafficGenerator500m|HasBigTrafficGenerator200m|HasBigTrafficGenerator100m|HasChurchesIn500|HasChurchesIn200|HasChurchesIn100|HasBigDrugstoreIn100|HasSchoolIn200|HasSchoolIn100|HasMetroTrainStIn500|HasMetroTrainStIn200|HasMetroTrainStIn100|HasBusStopIn100|HasBusStopIn50|HasHospitalIn50|OfficeArea500m|OfficeArea200m|OfficeArea100m|asRuralArea500m|RuralArea200m|RuralArea100m|IsOfficeDistrict|DistanceCenterTrafficDriversin200|HasRossmannIn100|DistrictCategory|PP_PC_GMINA_CAT|POP_GMINA_CAT|IsCapitalCity|odl_drogi_krajowe_50m|odl_drogi_krajowe_25m|LocationClass|odl_drogi_sec_tert_25m|AccomodationPlacesPerPop|IsTouristicDistrict
2378|0,15522388059701492|0,2546570003685657|,410526315789|,273743016759|0|0|0|1490|4305|238,34626713921233|59,586605542891142|37012736,203117222|5922045,2396369269|1480512,2729079544|549233|3037367|429011|103892|0,10939597315436242|4,4038894910523284E-6|163|3|1|1|3,3557046979865771E-3|1,350886346948567E-7|9,128240156459784E-8|5|1|1|1|0|0|0|1|0|0|3|0|3|0|0|0|0|1|6|1|0|0|0|0|0|1|0|0|8,1053180816914022E-3|1,6886058102138186E-2|6,7544188474428904E-2|47,115603099919049|1|0|0|10|2|1|1145|3|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|81,354884576779384|0|miejska|20-25TYS|50-200TYS|0|0|0|institutional hub|1|11,02106033188311|0
2380|0,17611940298507461|0,31979258968566004|,410526315789|,206703910614|0|0|0|3066|4212|537,87664469951926|114,25350622223014|93355833,336395815|16265643,537205871|3467859,8814565241|768086|4228228|595250|551627|6,1969993476842788E-3|2,0352236513744061E-7|19|2|2|2|3,2615786040443573E-4|1,0711703428286348E-8|1,1987767203784118E-7|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|4|0|0|0|0|0|0|0|0|0|2,1423406856572696E-3|1,2295855343351279E-2|5,7672457030183893E-2|53,28748279329541|7|4|4|6|4|3|8054|1|1|1|0|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1,0795227597971068E-2|0|0|0|46,103401512161874|1|miejska|30-35TYS|>500TYS|1|0|0|transport hub|0|14,600445590951857|0
2385|0,20597014925373133|0,35086414946638117|,426315789473|,229050279329|0|1|0|8942|8257|1712,0492630973945|430,82366317249523|263033751,00143912|50732816,080937065|12825310,197671035|904001|4728681|616514|551627|3,243122343994632E-3|1,1025201096661293E-7|29|2|1|1|1,1183180496533214E-4|3,8017934816073424E-9|2,7452789203730517E-7|1|0|0|0|1|1|0|2|0|0|0|0|0|0|0|0|0|2|7|1|0|0|1|0|0|0|0|0|7,6035869632146852E-4|1,9711107666577007E-3|7,7970823675016553E-3|180,50896303562556|1|0|0|4|3|1|8054|2|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26,80213782703489|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
2388|0,14626865671641792|0,24255154294576176|,436842105263|,268156424581|0|0|0|117|1484|18,687912697198286|4,6719783566115192|3148230,0802847887|503717,31744454528|125929,33427520495|215919|1179372|158772|31442|0,40170940170940173|1,4929023229378579E-5|47|1|1|1|4,2735042735042736E-2|1,5881939605721892E-6|2,9884985791531369E-8|5|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3,1763879211443788E-2|0,19852404619979955|0,79409615381163545|163,6146018384479|4|0|0|2|1|0|255|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36654887335166231|0,66251357566465885|0,74003090828877471|0|45,003470609360591|0|miejsko-wiejska|25-30TYS|20-50TYS|0|1|1|neighbourhood|0|8,1101711087080979|0
2392|0,15522388059701492|0,34578097282567039|,357894736842|,156424581005|0|0|0|154|130|24,680917593660709|6,1702286988395052|3380599,5954456888|540895,89847549761|135223,95928728834|22583|130601|18191|14789|0,17532467532467533|7,9867488703406755E-6|27|1|1|1|0,05844155844155844|2,6622496234468918E-6|1,1952401264933236E-7|9|1|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|2,9580551371632135E-2|0,1848784586495251|0,73951391844359682|0,42264203749793178|0|0|0|0|0|0|301|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,93059572719384054|0,99999998161243953|0,99999986823324172|0|200|0|wiejska|20-25TYS|<20TYS|0|1|1|rural area|0|20,352965041584962|1
2397|0,19701492537313434|0,15722395031639733|,426315789473|,106145251396|0|0|0|63|3209|10,121913018526151|2,5304945751739036|1309555,2833656778|209528,13273365775|52382,371025950823|28447|172355|25893|24317|1,126984126984127|5,4216878738806239E-5|71|2|1|1|4,7619047619047616E-2|2,290854031217165E-6|9,9380767055059233E-9|3|3|0|0|2|1|0|2|0|0|4|3|4|0|0|0|0|3|12|1|0|0|0|0|0|1|1|0|0,15272360208114433|0,47726287966836067|1,9090392061569503|95,320253176280488|0|0|0|8|2|0|282|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|4,6828268646983875E-2|0|0|0|58,695302567836727|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|11,596825266274623|0
2400|0,2507462686567164|0,18748972890541338|,410526315789|,435754189944|0|0|0|1929|5474|311,07375487455943|77,76838899278043|46111145,014030203|7436490,9646058008|1859121,5524111639|176878|1006686|147682|75802|6,1171591498185587E-2|2,5590342630636527E-6|118|4|2|1|3,1104199066874028E-3|1,3012038625747385E-7|1,9768936186948306E-7|6|2|1|0|2|0|0|1|0|0|0|0|0|0|0|0|1|2|9|1|0|0|0|0|0|0|0|0|8,6746924171649253E-3|2,6894405029456222E-2|5,3788844451997379E-2|5,7967831544974748|6|3|0|15|2|0|1708|3|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25,546191874047707|0|miejska|20-25TYS|50-200TYS|0|0|0|transport hub|0|22,532387008258357|0
2402|0,18208955223880596|0,32301257959117458|,421052631578|,111731843575|0|0|0|10557|9720|1824,378283823964|506,22691325751839|309104556,58567601|53571491,243794568|14854891,360213952|942805|4923201|637831|551627|3,2206119162640902E-3|1,0999514331189115E-7|34|3|1|1|1,894477597802406E-4|6,4703025477583032E-9|4,516684069406527E-7|2|2|0|0|0|0|0|1|0|0|1|0|1|0|0|0|1|2|12|1|0|0|0|0|0|1|0|0|9,7054538216374538E-4|1,8666644828854461E-3|6,7317893867491546E-3|200|7|0|0|9|0|0|8054|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|200|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
2405|0,17910447761194029|0,29034189630916535|,394736842105|,307262569832|0|0|0|1490|4730|238,34622020095378|59,586715659325911|37012769,955327637|5922044,0733904652|1480515,0089042685|237865|1315440|185799|103892|0,10939597315436242|4,4038854751139126E-6|163|2|1|1|3,3557046979865771E-3|1,3508851150656173E-7|9,128240156459784E-8|5|1|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|5|0|0|0|0|0|0|1|0|0|5,4035404602624688E-3|1,6886061427561851E-2|6,7544063652559772E-2|200|3|1|1|13|4|1|1145|4|1|1|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|4,3851258821811564E-3|0|0|0|24,69434652706363|0|miejska|20-25TYS|50-200TYS|0|0|0|institutional hub|0|11,02106033188311|0
2409|0,17014925373134329|0,32273275115716366|,342105263157|,363128491620|0|0|0|1199|1244|173,38527915365145|43,346323020387615|28498478,361290812|4115375,8703289237|1028844,0442945735|326419|1850207|274152|238042|9,0075062552126772E-2|3,7896760181657728E-6|108|1|1|1|5,0041701417848205E-3|2,1053755656476515E-7|1,0024059901518053E-6|6|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|3|0|0|0|0|0|0|0|0|0|3,5089592760794196E-3|2,4299117055377847E-2|9,7196460974379215E-2|183,05476515909643|5|0|0|6|0|0|2463|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|63,642204656121592|0|miejska|20-25TYS|200-500TYS|0|0|0|neighbourhood|0|10,346913569874223|0
2412|0,15223880597014924|0,51188391981054182|,384210526315|,100558659217|0|0|0|84|2297|13,461268214901123|3,3653419946349024|2307262,3474807232|369160,50094796362|92290,809214053297|112510|598998|78880|6580|0,5357142857142857|1,9503633840830912E-5|45|2|1|1|3,5714285714285712E-2|1,3002422560553941E-6|4,8839859213486664E-8|3|1|0|0|0|0|0|1|0|0|4|1|4|0|0|0|1|3|8|0|0|0|1|0|0|1|1|1|8,6682817070359602E-2|0,27088488541761913|1,0835315114429922|73,743614704047786|7|1|0|8|2|0|6300|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0,19378858365855578|0|0|0|65,723836456613441|0|miejsko-wiejska|25-30TYS|<20TYS|0|0|0|institutional hub|1|957,44680851063833|1
2413|0,23880597014925373|0,22252697719787948|,405263157894|,122905027932|0|0|0|80|2712|12,785790485341501|3,1964472384436382|1950892,5029386929|312142,77803585964|78035,685161330868|215834|1216850|175339|38977|1,0375000000000001|4,2544630150033585E-5|83|1|1|1|8,7499999999999994E-2|3,5881013379546397E-6|1,5236664664140093E-8|7|3|1|0|1|1|1|0|0|0|0|0|0|0|0|0|2|2|8|0|0|0|0|0|0|0|0|0|5,1258590542209145E-2|0,32036621391417164|1,2814650091590807|63,256033354046195|0|0|0|2|1|0|292|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28671581483371616|5,3280792144855774E-2|0|0|22,417745957372844|0|miejska|25-30TYS|20-50TYS|0|0|0|neighbourhood|0|7,4915976088462424|0
2420|0,21492537313432836|0,28127717312912848|,405263157894|,430167597765|0|0|0|155|1851|24,82802882458893|6,2070096904722361|3279440,889576361|524711,14468663395|131177,83867494116|45971|269101|38610|24557|0,3032258064516129|1,4331711283282643E-5|47|1|1|1|2,5806451612903226E-2|1,219720109215544E-6|3,2182281858768208E-8|4|1|0|0|0|0|0|1|1|1|0|0|0|0|0|0|1|3|4|1|1|1|0|0|0|0|0|0|3,0493002730388599E-2|0,19058104828271111|0,76232388801434758|48,106413991181846|2|0|0|4|0|0|18|8|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|5,2498300040073137E-2|0|0|0|165,41942691557696|0|miejsko-wiejska|20-25TYS|20-50TYS|0|1|1|neighbourhood|1|0,73298855723418987|0
2432|0,19402985074626866|0,31874108835658421|,426315789473|,452513966480|0|0|0|7097|9081|1640,2786036656989|265,14688862342877|216692812,86098799|50298061,932005502|8212024,4268991593|1543304|8494345|1215499|405606|1,5499506833873467E-3|5,0763104944586608E-8|11|1|1|1|2,818092151613358E-4|9,2296554444702918E-9|1,1029858473370919E-6|2|1|0|0|2|0|0|2|1|0|1|0|1|0|0|0|0|0|4|1|0|0|1|1|0|1|0|0|4,6148277222351461E-4|1,9881481742812105E-3|1,2177265288257277E-2|115,19920804639716|10|0|0|6|3|1|7000|4|1|0|1|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|89,63623393179536|0|miejska|30-35TYS|200-500TYS|1|0|0|neighbourhood|0|17,258127345256234|0
2437|0,18208955223880596|0,28858180222449326|,421052631578|,446927374301|0|0|0|89|2777|14,307572404821805|3,5769003642849539|1936833,9462254909|309893,34860074543|77473,494464087315|51247|298141|43980|24227|0,5280898876404494|2,4266406571195104E-5|47|2|1|1|3,3707865168539325E-2|1,5489195683741558E-6|1,1065110467495841E-8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0,10326130455827703|0,32269166295929802|1,2907640308693551|200|0|0|0|1|0|0|89|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|4,2584645938521071E-2|0|0|0|200|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|3,6735873199323068|0
2441|0,20298507462686566|0,27935386126252981|,263157894736|,128491620111|0|0|0|1490|4440|238,34667671321949|59,586675472482611|37012752,89586886|5922055,4160740413|1480514,0104061298|402471|2229566|315718|103892|0,10939597315436242|4,403887504898158E-6|163|1|1|1|3,3557046979865771E-3|1,3508857376988215E-7|9,128240156459784E-8|5|2|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|12|0|0|0|0|0|0|1|1|0|5,4035429507952861E-3|1,6886029085201273E-2|6,7544109206077924E-2|101,80740293593485|6|2|2|23|1|1|1145|8|0|0|1|1|1|1|0|0|0|1|1|1|0|0|1|1|0|2300|2300|2300|0|0|0|0|64,469264790720715|0|miejska|20-25TYS|50-200TYS|0|1|1|institutional hub|0|11,02106033188311|0
2442|0,15522388059701492|0,27489862383591851|,357894736842|,223463687150|0|0|0|7066|7349|1291,358133394976|226,16634558941564|233786036,52421021|42623865,037175678|7480996,231903797|2421268|13142686|1844354|632996|2,2643645626945937E-3|6,8438646883613542E-8|16|3|2|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|4|7|0|0|0|0|0|0|0|0|0|1,2832246290677537E-3|4,6922070493974214E-3|1,3367203631721593E-2|104,27363454257944|9|2|0|1|1|0|9588|1|0|0|1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|126,13859915166319|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|15,147015147015146|0
2454|0,15522388059701492|0,16510363403778411|,389473684210|,413407821229|0|1|0|104|3842|16,701079427986517|4,1752936589348542|2505609,6390893948|400896,02149074711|100224,57671913052|65337|376146|54374|33187|1,0961538461538463|4,549790925989199E-5|114|2|1|1|5,7692307692307696E-2|2,39462680315221E-6|1,8382254887696326E-8|6|1|0|0|1|0|0|1|1|0|2|1|2|0|0|0|0|2|11|1|1|0|0|0|0|1|1|0|7,9820893438406995E-2|0,24944123822468028|0,99775926497789191|119,11791275775138|17|3|2|12|7|1|1048|7|5|1|0|0|0|1|1|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|39,65054203890557|0|miejska|20-25TYS|20-50TYS|0|0|0|transport hub|1|31,578630186518819|0
2455|0,17611940298507461|0,32769804076796044|,357894736842|,379888268156|0|0|0|1492|2868|238,78750904196698|59,696789836382031|40140931,330071405|6422521,8130356502|1605628,1018660197|217456|1206159|164847|67613|0,12332439678284182|4,5838497987752762E-6|184|2|2|1|6,7024128686327079E-3|2,4912227167256939E-7|3,197467985547589E-7|10|1|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|3|0|0|0|1|1|0|0|0|0|4,982445433451387E-3|3,1140415840093281E-2|6,2280922888545968E-2|124,31627621798597|0|0|0|16|6|2|349|4|2|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|93,313678744214698|0|miejska|25-30TYS|50-200TYS|0|0|0|neighbourhood|0|5,1617292532501144|0
2459|0,17014925373134329|0,53518908407179167|,315789473684|,335195530726|0|0|0|5962|4574|928,7085207759261|308,93304418026037|212103580,92588308|35104645,472394407|11659772,152932242|1339988|7074436|957375|632996|5,3673264005367326E-3|1,5086968291771556E-7|32|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|3|8|0|0|0|0|0|0|1|0|0|1,4144032773535831E-3|5,6972516687934082E-3|8,5764969236428561E-3|128,23583897470357|12|0|0|4|1|0|9588|0|0|0|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|6027|6027|0|0|0|0|0|74,73484386228543|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|15,147015147015146|0
2461|0,20298507462686566|0,19018961418438063|,373684210526|,083798882681|0|1|0|74|2267|11,915013393614258|2,9787543840050983|1506880,9735861623|241101,54362477397|60275,406861698961|36036|208579|31427|14279|0,21621621621621623|1,061795873759178E-5|16|1|1|1|5,4054054054054057E-2|2,654489684397945E-6|3,7164771766033865E-8|4|0|0|0|1|1|1|1|0|0|3|2|3|0|0|0|4|6|13|1|0|0|0|0|0|1|1|1|6,6362242109948621E-2|0,41476300191437132|1,6590514308671287|97,522605417016578|0|0|0|3|1|1|26|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|6,7927475047663291E-2|0|0|0|45,456354303081866|0|miejsko-wiejska|<20TYS|<20TYS|0|1|0|neighbourhood|0|1,8208558022270467|0
2463|0,22089552238805971|0,23852059478270854|,357894736842|,379888268156|0|0|0|307|2035|49,132483360363231|12,283125244773753|7474676,3931564484|1195948,9586013407|298987,34686608368|60646|345733|49863|48220|0,36482084690553745|1,4983926274392732E-5|112|1|1|1|2,2801302931596091E-2|9,3649539214954575E-7|5,0905545711458822E-8|7|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|3|4|8|0|0|0|1|1|1|0|0|0|1,3378505602136367E-2|8,3615608576598249E-2|0,33446231436941026|62,806839582416991|1|1|0|1|0|0|281|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,5280687201878222E-2|0|0|0|117,91300583743278|0|miejska|20-25TYS|20-50TYS|0|1|1|neighbourhood|0|5,8274574865201165|0
2465|0,14626865671641792|0,22268242648019704|,300000000000|,318435754189|0|1|0|34|175|5,5053611082055918|1,3763404496095648|639368,83799873339|102299,02177521832|25574,758650230338|0|0|0|4327|0,44117647058823528|2,3460636659977033E-5|15|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15640424439984688|0,97752645396482896|3,9101053256312688|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,93615885075940253|1,0000002203663083|1,0000003457409761|0|200|0|miejsko-wiejska|<20TYS|<20TYS|0|0|0|neighbourhood|0|0|0
2467|0,23582089552238805|0,21225177789617108|,384210526315|,407821229050|0|1|0|2895|3303|598,65063682850518|179,51169124160231|73513006,235675782|15305211,679396598|4640172,0140609955|284159|1629372|254432|737098|2,5906735751295335E-2|1,020227628286035E-6|75|1|1|1|1,0362694300518134E-3|4,0809105131441397E-8|2,541951297283827E-8|3|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|2|2|2|0|0|0|0|0|0|0|0|0|2,7206070087627599E-3|1,3067444226807643E-2|2,1550925202120208E-2|138,58055196088822|3|3|2|0|0|0|7294|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0,27303291804443769|8,9808926396373473E-2|1,1469228267554412E-2|0|28,815897375162361|0|miejska|25-30TYS|>500TYS|1|0|0|transport hub|0|9,8955634121921374|0
2468|0,14029850746268657|0,24554915689084855|,384210526315|,100558659217|0|0|0|10861|12309|1625,3540748370708|398,15771911685368|322533994,59680468|48421751,166782536|11862093,735040525|2134555|11764116|1678440|405606|2,1176687229536874E-3|7,131031266565245E-8|23|3|1|1|6,4450787220329624E-4|2,1703138637372484E-8|5,049441950750396E-6|7|1|0|0|1|0|0|2|0|0|1|0|1|0|0|0|0|4|15|1|0|0|1|0|0|1|0|0|9,3013451303024935E-4|2,0651875983494022E-3|8,4302149547681327E-3|200|9|1|0|9|1|1|7000|5|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|43,329074326692293|0|miejska|30-35TYS|200-500TYS|1|0|0|shopping street|1|17,258127345256234|0
2470|0,27761194029850744|0,22371964011320331|,410526315789|,435754189944|0|1|0|38|590|6,1152897337701031|1,5288230080706717|764561,83564468869|122329,97022262678|30582,504050491287|0|0|0|4682|0,18421052631578946|9,1555707774734891E-6|7|1|1|1|5,2631578947368418E-2|2,6158773649924252E-6|2,0787656953292248E-8|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13079386824962125|0,81746116522395329|3,2698434318818821|200|1|0|0|4|0|0|46|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,99999984534142972|1,0000004708549097|1,0000008467183219|0|200|0|wiejska|20-25TYS|<20TYS|0|0|0|rural area|0|9,8248611704399824|0
2471|0,14029850746268657|0,32700352491270129|,384210526315|,407821229050|0|0|0|1753|1678|280,4849379531928|70,120898828065563|42328116,294456504|6772475,9214807162|1693110,8756538972|259795|1465743|197621|29520|0,02167712492869367|8,9774843122363716E-7|38|3|2|1|0|0|0|0|2|1|0|1|0|0|2|0|0|2|0|2|1|0|0|0|0|4|1|0|0|1|0|0|1|0|0|9,4499834865646015E-3|2,9531297315601605E-2|5,9062877356675744E-2|119,37957563975978|9|0|0|7|1|1|92|2|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|2,0452155679573324E-2|0|0|0|11,929111827225256|0|miejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|3,116531165311653|0
2474|0,19104477611940299|0,26726376291960996|,373684210526|,106145251396|0|0|0|378|5070|60,556887902940446|15,139260137575402|10190590,348279305|1630491,6702667179|407623,94507263083|134252|761864|111775|126049|0,47354497354497355|1,7565223788062915E-5|179|2|1|1|4,2328042328042326E-2|1,5700758693240596E-6|5,8215185238845799E-8|16|4|0|0|0|0|0|2|0|0|0|0|0|0|0|0|4|4|12|1|0|0|0|0|0|0|0|0|1,9625948366550745E-2|6,1331193420719451E-2|0,24532415528774174|200|7|4|1|4|1|0|1098|3|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0,13717276599343492|0,12972638193609778|1,6847567731755948E-2|0|72,140915629535812|0|miejska|25-30TYS|50-200TYS|0|0|0|transport-institutinal hub|0|8,7108981427857426|0
2478|0,2507462686567164|0,41112834416720584|,400000000000|,284916201117|0|0|0|70|1371|11,226102051210232|2,8065264531884084|1577807,4240320395|252449,33957774207|63112,356041560815|67766|387051|55322|19511|0,37142857142857144|1,6478563609212703E-5|26|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6,3379090804664237E-2|0,39611907944486774|1,5844757868672799|200|0|0|0|1|0|0|264|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,49989712823452176|0,31781512566140713|0,285034614352139|0|200|0|miejsko-wiejska|20-25TYS|<20TYS|0|0|0|neighbourhood|0|13,53082876326175|0
2480|0,17313432835820897|0,30834716657765504|,400000000000|,424581005586|0|0|0|102|398|15,658492097483879|3,8680851829938234|2730475,9720313819|437031,81349827501|109269,29972339276|54602|312704|41519|551627|0,29411764705882354|1,0987095402887216E-5|30|1|1|1|9,8039215686274508E-3|3,662365134295739E-7|9,794276200512796E-9|1|0|0|0|1|1|0|1|1|0|0|0|0|1|1|0|0|1|1|1|1|0|0|0|0|0|0|0|7,3247302685914784E-2|0,45763258834425657|0,91517013702057837|182,1325426820556|7|2|2|2|1|1|8054|2|2|1|1|0|0|1|1|1|0|0|0|1|0|0|1|1|0|0|0|0|0,73649824796461383|0,49655691774163263|0,25361053947343432|0|18,856163931326495|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|14,600445590951857|0
2485|0,14626865671641792|0,25550924751498955|,352631578947|,307262569832|0|1|0|1490|4615|238,34654309159407|59,586608661677658|37012732,36305929|5922052,0960585028|1480512,3503985526|483919|2676168|377994|103892|0,10939597315436242|4,4038899479543109E-6|163|1|1|1|3,3557046979865771E-3|1,3508864871025493E-7|9,128240156459784E-8|5|3|1|0|0|0|0|1|0|0|4|1|4|0|0|0|0|0|3|1|0|0|0|0|0|1|1|0|2,7017729742050984E-3|1,6886038551831767E-2|6,7544184939139537E-2|161,7630877776875|6|2|2|4|1|0|1145|2|0|0|0|0|0|1|0|0|0|1|1|0|0|0|1|0|0|0|0|0|3,8537634309186504E-2|0|0|0|48,136693237751444|0|miejska|20-25TYS|50-200TYS|0|0|0|institutional hub|1|11,02106033188311|0
2489|0,15223880597014924|0,40719736152899405|,305263157894|,324022346368|0|0|0|6042|7893|1484,8003617096865|435,40245501096172|202173336,66429609|49664383,724305861|14540249,971004842|1300075|7026090|973631|632996|3,6411784177424692E-3|1,0881751452977435E-7|22|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|3|9|0|0|0|0|0|0|0|0|0|1,9785002641777151E-3|4,0270307411892749E-3|6,8774608551718892E-3|104,77129250218934|4|0|0|2|0|0|9588|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13405360901823934|5,5637097672074448E-2|0|0|149,39813326416385|0|miejska|30-35TYS|>500TYS|1|0|0|neighbourhood|0|15,147015147015146|0
2494|0,20298507462686566|0,2854072378323757|,368421052631|,150837988826|0|0|0|537|628|85,930428920587502|21,482609757864605|11235799,758931611|1797728,0883450876|449432,07496799511|133368|751506|106950|41144|0,11359404096834265|5,4290750377167959E-6|61|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8,9001230126504859E-3|5,5625764901996812E-2|0,22250303342751224|200|0|0|0|0|0|0|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,74152409048430246|0,55129279461381031|0,21597810361062178|0|200|0|miejsko-wiejska|20-25TYS|20-50TYS|0|0|0|neighbourhood|0|2,2846587594789032|0
